eventID,occurrenceID,measurementValue,analyzedBy,measurementType,measurementeUnity
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT2Q9CA_2018_RASO_T2_Q9,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT2Q9CA_2018_RASO_T2_Q9_occ_91,34.9,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q10CA_2018_RASO_T3_Q10,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q10CA_2018_RASO_T3_Q10_occ_92,2.181818182,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q10CA_2018_RASO_T3_Q10,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q10CA_2018_RASO_T3_Q10_occ_93,13.490909092,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q10CA_2018_RASO_T3_Q10,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q10CA_2018_RASO_T3_Q10_occ_94,62.58181818,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q10CA_2018_RASO_T3_Q10,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q10CA_2018_RASO_T3_Q10_occ_95,19.56363636,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q10CA_2018_RASO_T3_Q10,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q10CA_2018_RASO_T3_Q10_occ_96,2.181818182,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q11CA_2018_RASO_T3_Q11,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q11CA_2018_RASO_T3_Q11_occ_97,4,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q11CA_2018_RASO_T3_Q11,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q11CA_2018_RASO_T3_Q11_occ_98,4.4,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q11CA_2018_RASO_T3_Q11,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q11CA_2018_RASO_T3_Q11_occ_99,69.3,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q11CA_2018_RASO_T3_Q11,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q11CA_2018_RASO_T3_Q11_occ_100,11.633333333,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q11CA_2018_RASO_T3_Q11,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q11CA_2018_RASO_T3_Q11_occ_101,2,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q11CA_2018_RASO_T3_Q11,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q11CA_2018_RASO_T3_Q11_occ_102,8.666666667,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q1CA_2018_RASO_T3_Q1,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q1CA_2018_RASO_T3_Q1_occ_103,2,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q1CA_2018_RASO_T3_Q1,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q1CA_2018_RASO_T3_Q1_occ_104,21.545454548000002,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q1CA_2018_RASO_T3_Q1,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q1CA_2018_RASO_T3_Q1_occ_105,43.689393937,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q1CA_2018_RASO_T3_Q1,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q1CA_2018_RASO_T3_Q1_occ_106,2.181818182,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q1CA_2018_RASO_T3_Q1,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q1CA_2018_RASO_T3_Q1_occ_107,7.416666666999999,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q1CA_2018_RASO_T3_Q1,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q1CA_2018_RASO_T3_Q1_occ_108,4.166666666999999,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q1CA_2018_RASO_T3_Q1,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q1CA_2018_RASO_T3_Q1_occ_109,19,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q2CA_2018_RASO_T3_Q2,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q2CA_2018_RASO_T3_Q2_occ_110,4.363636364,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q2CA_2018_RASO_T3_Q2,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q2CA_2018_RASO_T3_Q2_occ_111,67.93939394,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q2CA_2018_RASO_T3_Q2,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q2CA_2018_RASO_T3_Q2_occ_112,6.333333333,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q2CA_2018_RASO_T3_Q2,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q2CA_2018_RASO_T3_Q2_occ_113,4.166666667,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q2CA_2018_RASO_T3_Q2,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q2CA_2018_RASO_T3_Q2_occ_114,12.84848485,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q2CA_2018_RASO_T3_Q2,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q2CA_2018_RASO_T3_Q2_occ_115,4.348484848,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q3CA_2018_RASO_T3_Q3,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q3CA_2018_RASO_T3_Q3_occ_116,2.181818182,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q3CA_2018_RASO_T3_Q3,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q3CA_2018_RASO_T3_Q3_occ_117,6,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q3CA_2018_RASO_T3_Q3,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q3CA_2018_RASO_T3_Q3_occ_118,43.63636364,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q3CA_2018_RASO_T3_Q3,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q3CA_2018_RASO_T3_Q3_occ_119,8.363636364000001,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q3CA_2018_RASO_T3_Q3,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q3CA_2018_RASO_T3_Q3_occ_120,12.363636364,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q3CA_2018_RASO_T3_Q3,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q3CA_2018_RASO_T3_Q3_occ_121,25.27272727,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q3CA_2018_RASO_T3_Q3,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q3CA_2018_RASO_T3_Q3_occ_122,2.181818182,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q4CA_2018_RASO_T3_Q4,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q4CA_2018_RASO_T3_Q4_occ_123,24.327272724,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q4CA_2018_RASO_T3_Q4,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q4CA_2018_RASO_T3_Q4_occ_124,46.29090909,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q4CA_2018_RASO_T3_Q4,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q4CA_2018_RASO_T3_Q4_occ_125,2.363636364,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q4CA_2018_RASO_T3_Q4,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q4CA_2018_RASO_T3_Q4_occ_126,15.527272728,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q4CA_2018_RASO_T3_Q4,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q4CA_2018_RASO_T3_Q4_occ_127,2,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q4CA_2018_RASO_T3_Q4,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q4CA_2018_RASO_T3_Q4_occ_128,7.090909091,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q4CA_2018_RASO_T3_Q4,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q4CA_2018_RASO_T3_Q4_occ_129,2.4,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q5CA_2018_RASO_T3_Q5,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q5CA_2018_RASO_T3_Q5_occ_130,4.181818182,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q5CA_2018_RASO_T3_Q5,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q5CA_2018_RASO_T3_Q5_occ_131,12.530303029999999,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q5CA_2018_RASO_T3_Q5,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q5CA_2018_RASO_T3_Q5_occ_132,54.24242424,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q5CA_2018_RASO_T3_Q5,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q5CA_2018_RASO_T3_Q5_occ_133,4,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q5CA_2018_RASO_T3_Q5,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q5CA_2018_RASO_T3_Q5_occ_134,23.04545455,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q5CA_2018_RASO_T3_Q5,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q5CA_2018_RASO_T3_Q5_occ_135,2,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q6CA_2018_RASO_T3_Q6,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q6CA_2018_RASO_T3_Q6_occ_136,2.4,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q6CA_2018_RASO_T3_Q6,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q6CA_2018_RASO_T3_Q6_occ_137,7.2,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q6CA_2018_RASO_T3_Q6,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q6CA_2018_RASO_T3_Q6_occ_138,64.53939394,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q6CA_2018_RASO_T3_Q6,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q6CA_2018_RASO_T3_Q6_occ_139,2.166666667,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q6CA_2018_RASO_T3_Q6,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q6CA_2018_RASO_T3_Q6_occ_140,10.581818182,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q6CA_2018_RASO_T3_Q6,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q6CA_2018_RASO_T3_Q6_occ_141,2.4,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q6CA_2018_RASO_T3_Q6,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q6CA_2018_RASO_T3_Q6_occ_142,4.166666667,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q6CA_2018_RASO_T3_Q6,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q6CA_2018_RASO_T3_Q6_occ_143,6.545454545,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q7CA_2018_RASO_T3_Q7,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q7CA_2018_RASO_T3_Q7_occ_144,60.84545455,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q7CA_2018_RASO_T3_Q7,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q7CA_2018_RASO_T3_Q7_occ_145,2.4,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q7CA_2018_RASO_T3_Q7,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q7CA_2018_RASO_T3_Q7_occ_146,30.390909091,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q7CA_2018_RASO_T3_Q7,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q7CA_2018_RASO_T3_Q7_occ_147,6.363636364,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q8CA_2018_RASO_T3_Q8,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q8CA_2018_RASO_T3_Q8_occ_148,2,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q8CA_2018_RASO_T3_Q8,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q8CA_2018_RASO_T3_Q8_occ_149,12.696969698,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q8CA_2018_RASO_T3_Q8,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q8CA_2018_RASO_T3_Q8_occ_150,51.712121217,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q8CA_2018_RASO_T3_Q8,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q8CA_2018_RASO_T3_Q8_occ_151,23.227272724000002,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q8CA_2018_RASO_T3_Q8,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q8CA_2018_RASO_T3_Q8_occ_152,2.181818182,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q8CA_2018_RASO_T3_Q8,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q8CA_2018_RASO_T3_Q8_occ_153,8.181818182,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q9CA_2018_RASO_T3_Q9,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q9CA_2018_RASO_T3_Q9_occ_154,2,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q9CA_2018_RASO_T3_Q9,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q9CA_2018_RASO_T3_Q9_occ_155,8.948484849,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q9CA_2018_RASO_T3_Q9,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q9CA_2018_RASO_T3_Q9_occ_156,58.44242424,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q9CA_2018_RASO_T3_Q9,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q9CA_2018_RASO_T3_Q9_occ_157,15.715151515,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q9CA_2018_RASO_T3_Q9,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q9CA_2018_RASO_T3_Q9_occ_158,4.363636364,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q9CA_2018_RASO_T3_Q9,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q9CA_2018_RASO_T3_Q9_occ_159,10.53030303,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016rasoT1Q10CA_2016_RASO_T1_Q10,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016rasoT1Q10CA_2016_RASO_T1_Q10_occ_160,2.325581395,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016rasoT1Q10CA_2016_RASO_T1_Q10,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016rasoT1Q10CA_2016_RASO_T1_Q10_occ_161,34.883720929999996,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016rasoT1Q10CA_2016_RASO_T1_Q10,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016rasoT1Q10CA_2016_RASO_T1_Q10_occ_162,32.55813953,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016rasoT1Q10CA_2016_RASO_T1_Q10,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016rasoT1Q10CA_2016_RASO_T1_Q10_occ_163,9.302325581,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016rasoT1Q10CA_2016_RASO_T1_Q10,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016rasoT1Q10CA_2016_RASO_T1_Q10_occ_164,6.976744186,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016rasoT1Q10CA_2016_RASO_T1_Q10,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016rasoT1Q10CA_2016_RASO_T1_Q10_occ_165,2.325581395,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016rasoT1Q10CA_2016_RASO_T1_Q10,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016rasoT1Q10CA_2016_RASO_T1_Q10_occ_166,11.62790698,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016rasoT1Q1CA_2016_RASO_T1_Q1,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016rasoT1Q1CA_2016_RASO_T1_Q1_occ_167,6.52173913,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016rasoT1Q1CA_2016_RASO_T1_Q1,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016rasoT1Q1CA_2016_RASO_T1_Q1_occ_168,41.304347820000004,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016rasoT1Q1CA_2016_RASO_T1_Q1,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016rasoT1Q1CA_2016_RASO_T1_Q1_occ_169,36.956521742999996,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016rasoT1Q1CA_2016_RASO_T1_Q1,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016rasoT1Q1CA_2016_RASO_T1_Q1_occ_170,2.173913043,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016rasoT1Q1CA_2016_RASO_T1_Q1,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016rasoT1Q1CA_2016_RASO_T1_Q1_occ_171,13.04347826,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016rasoT1Q2CA_2016_RASO_T1_Q2,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016rasoT1Q2CA_2016_RASO_T1_Q2_occ_172,45.65217391,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016rasoT1Q2CA_2016_RASO_T1_Q2,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016rasoT1Q2CA_2016_RASO_T1_Q2_occ_173,28.26086957,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016rasoT1Q2CA_2016_RASO_T1_Q2,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016rasoT1Q2CA_2016_RASO_T1_Q2_occ_174,13.04347826,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016rasoT1Q2CA_2016_RASO_T1_Q2,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016rasoT1Q2CA_2016_RASO_T1_Q2_occ_175,13.04347826,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016rasoT1Q3CA_2016_RASO_T1_Q3,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016rasoT1Q3CA_2016_RASO_T1_Q3_occ_176,6.382978723,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016rasoT1Q3CA_2016_RASO_T1_Q3,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016rasoT1Q3CA_2016_RASO_T1_Q3_occ_177,51.06382979,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016rasoT1Q3CA_2016_RASO_T1_Q3,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016rasoT1Q3CA_2016_RASO_T1_Q3_occ_178,27.65957447,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016rasoT1Q3CA_2016_RASO_T1_Q3,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016rasoT1Q3CA_2016_RASO_T1_Q3_occ_179,10.63829787,Julia B Zamoner,Percentage cover,dimensionless
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016rasoT1Q3CA_2016_RASO_T1_Q3,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016rasoT1Q3CA_2016_RASO_T1_Q3_occ_180,2.127659574,Julia B Zamoner,Percentage cover,dimensionless
