eventID,occurrenceID,scientificName,analyzedBy,scientificNameID,taxonRank,organismQuantityType,basisOfRecord
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT2Q7CA_2018_RASO_T2_Q7,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT2Q7CA_2018_RASO_T2_Q7_occ_82,Turf,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT2Q8CA_2018_RASO_T2_Q8,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT2Q8CA_2018_RASO_T2_Q8_occ_83,Amphiroideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:368753,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT2Q8CA_2018_RASO_T2_Q8,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT2Q8CA_2018_RASO_T2_Q8_occ_84,Lithophylloideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:162861,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT2Q8CA_2018_RASO_T2_Q8,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT2Q8CA_2018_RASO_T2_Q8_occ_85,Filamentous,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT2Q8CA_2018_RASO_T2_Q8,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT2Q8CA_2018_RASO_T2_Q8_occ_86,Turf,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT2Q9CA_2018_RASO_T2_Q9,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT2Q9CA_2018_RASO_T2_Q9_occ_87,Sand gravel,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT2Q9CA_2018_RASO_T2_Q9,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT2Q9CA_2018_RASO_T2_Q9_occ_88,Amphiroideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:368753,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT2Q9CA_2018_RASO_T2_Q9,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT2Q9CA_2018_RASO_T2_Q9_occ_89,Lithophylloideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:162861,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT2Q9CA_2018_RASO_T2_Q9,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT2Q9CA_2018_RASO_T2_Q9_occ_90,Filamentous,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT2Q9CA_2018_RASO_T2_Q9,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT2Q9CA_2018_RASO_T2_Q9_occ_91,Turf,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q10CA_2018_RASO_T3_Q10,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q10CA_2018_RASO_T3_Q10_occ_92,Sand gravel,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q10CA_2018_RASO_T3_Q10,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q10CA_2018_RASO_T3_Q10_occ_93,Amphiroideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:368753,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q10CA_2018_RASO_T3_Q10,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q10CA_2018_RASO_T3_Q10_occ_94,Lithophylloideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:162861,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q10CA_2018_RASO_T3_Q10,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q10CA_2018_RASO_T3_Q10_occ_95,Filamentous,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q10CA_2018_RASO_T3_Q10,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q10CA_2018_RASO_T3_Q10_occ_96,Siderastrea,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:204291,Genus,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q11CA_2018_RASO_T3_Q11,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q11CA_2018_RASO_T3_Q11_occ_97,Sand gravel,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q11CA_2018_RASO_T3_Q11,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q11CA_2018_RASO_T3_Q11_occ_98,Amphiroideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:368753,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q11CA_2018_RASO_T3_Q11,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q11CA_2018_RASO_T3_Q11_occ_99,Lithophylloideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:162861,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q11CA_2018_RASO_T3_Q11,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q11CA_2018_RASO_T3_Q11_occ_100,Filamentous,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q11CA_2018_RASO_T3_Q11,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q11CA_2018_RASO_T3_Q11_occ_101,Siderastrea,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:204291,Genus,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q11CA_2018_RASO_T3_Q11,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q11CA_2018_RASO_T3_Q11_occ_102,Turf,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q1CA_2018_RASO_T3_Q1,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q1CA_2018_RASO_T3_Q1_occ_103,Sand gravel,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q1CA_2018_RASO_T3_Q1,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q1CA_2018_RASO_T3_Q1_occ_104,Amphiroideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:368753,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q1CA_2018_RASO_T3_Q1,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q1CA_2018_RASO_T3_Q1_occ_105,Lithophylloideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:162861,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q1CA_2018_RASO_T3_Q1,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q1CA_2018_RASO_T3_Q1_occ_106,Cyanobacteria,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:146537,Phylum,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q1CA_2018_RASO_T3_Q1,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q1CA_2018_RASO_T3_Q1_occ_107,Dictyota,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:144086,Genus,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q1CA_2018_RASO_T3_Q1,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q1CA_2018_RASO_T3_Q1_occ_108,Filamentous,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q1CA_2018_RASO_T3_Q1,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q1CA_2018_RASO_T3_Q1_occ_109,Turf,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q2CA_2018_RASO_T3_Q2,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q2CA_2018_RASO_T3_Q2_occ_110,Amphiroideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:368753,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q2CA_2018_RASO_T3_Q2,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q2CA_2018_RASO_T3_Q2_occ_111,Lithophylloideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:162861,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q2CA_2018_RASO_T3_Q2,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q2CA_2018_RASO_T3_Q2_occ_112,Dictyota,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:144086,Genus,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q2CA_2018_RASO_T3_Q2,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q2CA_2018_RASO_T3_Q2_occ_113,Favia gravida,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:288071,Species,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q2CA_2018_RASO_T3_Q2,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q2CA_2018_RASO_T3_Q2_occ_114,Filamentous,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q2CA_2018_RASO_T3_Q2,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q2CA_2018_RASO_T3_Q2_occ_115,Turf,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q3CA_2018_RASO_T3_Q3,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q3CA_2018_RASO_T3_Q3_occ_116,Sand gravel,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q3CA_2018_RASO_T3_Q3,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q3CA_2018_RASO_T3_Q3_occ_117,Amphiroideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:368753,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q3CA_2018_RASO_T3_Q3,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q3CA_2018_RASO_T3_Q3_occ_118,Lithophylloideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:162861,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q3CA_2018_RASO_T3_Q3,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q3CA_2018_RASO_T3_Q3_occ_119,Dictyota,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:144086,Genus,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q3CA_2018_RASO_T3_Q3,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q3CA_2018_RASO_T3_Q3_occ_120,Filamentous,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q3CA_2018_RASO_T3_Q3,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q3CA_2018_RASO_T3_Q3_occ_121,Siderastrea,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:204291,Genus,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q3CA_2018_RASO_T3_Q3,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q3CA_2018_RASO_T3_Q3_occ_122,Turf,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q4CA_2018_RASO_T3_Q4,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q4CA_2018_RASO_T3_Q4_occ_123,Amphiroideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:368753,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q4CA_2018_RASO_T3_Q4,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q4CA_2018_RASO_T3_Q4_occ_124,Lithophylloideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:162861,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q4CA_2018_RASO_T3_Q4,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q4CA_2018_RASO_T3_Q4_occ_125,Dictyota,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:144086,Genus,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q4CA_2018_RASO_T3_Q4,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q4CA_2018_RASO_T3_Q4_occ_126,Filamentous,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q4CA_2018_RASO_T3_Q4,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q4CA_2018_RASO_T3_Q4_occ_127,Padina,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:144088,Genus,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q4CA_2018_RASO_T3_Q4,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q4CA_2018_RASO_T3_Q4_occ_128,Siderastrea,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:204291,Genus,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q4CA_2018_RASO_T3_Q4,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q4CA_2018_RASO_T3_Q4_occ_129,Turf,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q5CA_2018_RASO_T3_Q5,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q5CA_2018_RASO_T3_Q5_occ_130,Sand gravel,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q5CA_2018_RASO_T3_Q5,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q5CA_2018_RASO_T3_Q5_occ_131,Amphiroideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:368753,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q5CA_2018_RASO_T3_Q5,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q5CA_2018_RASO_T3_Q5_occ_132,Lithophylloideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:162861,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q5CA_2018_RASO_T3_Q5,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q5CA_2018_RASO_T3_Q5_occ_133,Dictyota,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:144086,Genus,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q5CA_2018_RASO_T3_Q5,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q5CA_2018_RASO_T3_Q5_occ_134,Filamentous,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q5CA_2018_RASO_T3_Q5,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q5CA_2018_RASO_T3_Q5_occ_135,Turf,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q6CA_2018_RASO_T3_Q6,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q6CA_2018_RASO_T3_Q6_occ_136,Sand gravel,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q6CA_2018_RASO_T3_Q6,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q6CA_2018_RASO_T3_Q6_occ_137,Amphiroideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:368753,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q6CA_2018_RASO_T3_Q6,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q6CA_2018_RASO_T3_Q6_occ_138,Lithophylloideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:162861,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q6CA_2018_RASO_T3_Q6,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q6CA_2018_RASO_T3_Q6_occ_139,Dictyota,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:144086,Genus,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q6CA_2018_RASO_T3_Q6,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q6CA_2018_RASO_T3_Q6_occ_140,Filamentous,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q6CA_2018_RASO_T3_Q6,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q6CA_2018_RASO_T3_Q6_occ_141,Padina,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:144088,Genus,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q6CA_2018_RASO_T3_Q6,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q6CA_2018_RASO_T3_Q6_occ_142,Siderastrea,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:204291,Genus,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q6CA_2018_RASO_T3_Q6,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q6CA_2018_RASO_T3_Q6_occ_143,Turf,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q7CA_2018_RASO_T3_Q7,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q7CA_2018_RASO_T3_Q7_occ_144,Lithophylloideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:162861,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q7CA_2018_RASO_T3_Q7,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q7CA_2018_RASO_T3_Q7_occ_145,Dictyota,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:144086,Genus,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q7CA_2018_RASO_T3_Q7,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q7CA_2018_RASO_T3_Q7_occ_146,Filamentous,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q7CA_2018_RASO_T3_Q7,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q7CA_2018_RASO_T3_Q7_occ_147,Turf,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q8CA_2018_RASO_T3_Q8,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q8CA_2018_RASO_T3_Q8_occ_148,Sand gravel,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q8CA_2018_RASO_T3_Q8,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q8CA_2018_RASO_T3_Q8_occ_149,Amphiroideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:368753,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q8CA_2018_RASO_T3_Q8,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q8CA_2018_RASO_T3_Q8_occ_150,Lithophylloideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:162861,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q8CA_2018_RASO_T3_Q8,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q8CA_2018_RASO_T3_Q8_occ_151,Filamentous,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q8CA_2018_RASO_T3_Q8,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q8CA_2018_RASO_T3_Q8_occ_152,Siderastrea,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:204291,Genus,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q8CA_2018_RASO_T3_Q8,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q8CA_2018_RASO_T3_Q8_occ_153,Turf,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q9CA_2018_RASO_T3_Q9,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q9CA_2018_RASO_T3_Q9_occ_154,Sand gravel,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q9CA_2018_RASO_T3_Q9,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q9CA_2018_RASO_T3_Q9_occ_155,Amphiroideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:368753,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q9CA_2018_RASO_T3_Q9,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q9CA_2018_RASO_T3_Q9_occ_156,Lithophylloideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:162861,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q9CA_2018_RASO_T3_Q9,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q9CA_2018_RASO_T3_Q9_occ_157,Filamentous,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q9CA_2018_RASO_T3_Q9,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q9CA_2018_RASO_T3_Q9_occ_158,Padina,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:144088,Genus,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q9CA_2018_RASO_T3_Q9,BR:PELD-ILOC:Noronha_Cagarras_2018_noronhacagarras2018rasoT3Q9CA_2018_RASO_T3_Q9_occ_159,Turf,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016rasoT1Q10CA_2016_RASO_T1_Q10,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016rasoT1Q10CA_2016_RASO_T1_Q10_occ_160,Sand gravel,Julia B Zamoner,NA,NA,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016rasoT1Q10CA_2016_RASO_T1_Q10,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016rasoT1Q10CA_2016_RASO_T1_Q10_occ_161,Amphiroideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:368753,Subfamily,Relative cover,Human observation
BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016rasoT1Q10CA_2016_RASO_T1_Q10,BR:PELD-ILOC:Noronha_Cagarras_2016_noronhacagarras2016rasoT1Q10CA_2016_RASO_T1_Q10_occ_162,Lithophylloideae,Julia B Zamoner,urn:lsid:marinespecies.org:taxname:162861,Subfamily,Relative cover,Human observation
